,YEAR,TEAM,CONF,G,WINS,LOSSES,W%,ADJOE,ADJDE,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,ADJ T.,WAB,SEED,FINISH,T_WINS,Corrected_Expected_Wins,Cinderella
452,2015,Gonzaga,WCC,33.0,31.0,2.0,0.939,120.4,92.9,58.4,43.6,16.3,17.6,33.9,28.6,39.1,31.6,57.1,41.4,40.8,32.3,32.1,30.5,65.1,7.9,2.0,Elite Eight,3.0,4,-1.0
453,2015,Davidson,A10,30.0,23.0,7.0,0.767,119.3,102.4,56.0,49.1,14.3,17.3,29.8,30.1,29.0,35.4,53.5,51.3,39.3,29.8,45.7,33.1,67.3,1.8,10.0,R64,0.0,0,0.0
454,2015,Kentucky,SEC,34.0,34.0,0.0,1.0,119.0,83.5,51.8,39.7,16.4,21.8,40.4,31.6,43.8,31.6,51.5,39.1,35.0,27.4,28.1,31.0,63.5,13.0,1.0,Final Four,4.0,5,-1.0
455,2015,Indiana,B10,33.0,20.0,13.0,0.606,118.9,103.4,54.6,50.5,17.1,16.1,35.3,31.3,32.7,32.1,50.7,51.0,40.3,32.8,39.6,30.7,67.1,-0.4,10.0,R64,0.0,0,0.0
456,2015,North Carolina,ACC,35.0,24.0,11.0,0.686,118.4,91.7,51.4,45.3,18.2,17.8,39.9,30.5,34.7,37.6,51.3,45.7,34.5,29.8,22.6,37.1,70.2,6.4,4.0,Sweet Sixteen,2.0,2,0.0
457,2015,Iowa St.,B12,33.0,25.0,8.0,0.758,118.1,96.7,54.7,47.9,15.8,18.5,28.5,29.2,37.4,24.3,54.7,45.4,36.6,35.2,36.8,34.6,69.9,6.8,3.0,R64,0.0,2,-2.0
458,2015,Baylor,B12,32.0,23.0,9.0,0.719,115.8,92.8,49.8,45.8,19.6,19.6,41.8,31.7,38.8,32.4,46.0,46.5,38.2,29.8,33.2,35.9,62.2,4.8,3.0,R64,0.0,2,-2.0
459,2015,Arizona,P12,34.0,31.0,3.0,0.912,115.5,86.5,53.6,44.3,16.7,21.1,34.1,22.3,47.1,36.3,53.4,42.0,36.0,32.8,25.8,31.4,66.9,8.9,2.0,Elite Eight,3.0,4,-1.0
460,2015,Utah,P12,31.0,23.0,8.0,0.742,115.1,88.9,55.6,42.7,17.8,18.3,31.3,28.1,42.8,34.5,52.8,40.9,40.2,31.6,37.8,28.3,61.5,3.7,5.0,Sweet Sixteen,2.0,1,1.0
461,2015,Xavier,BE,34.0,21.0,13.0,0.618,115.0,96.2,53.0,50.2,18.0,19.2,31.3,27.1,38.1,34.4,53.4,48.9,34.9,35.0,32.8,37.2,66.0,1.3,6.0,Sweet Sixteen,2.0,1,1.0
462,2015,Michigan St.,B10,34.0,23.0,11.0,0.676,114.8,92.6,53.8,45.7,17.9,17.0,34.6,26.0,31.9,37.7,51.6,44.1,38.6,32.3,34.7,35.3,64.1,3.0,7.0,Final Four,4.0,1,3.0
463,2015,Ohio St.,B10,33.0,23.0,10.0,0.697,114.2,92.8,54.5,46.6,17.0,22.1,34.1,31.4,34.8,27.4,53.9,45.8,37.2,31.8,32.1,37.9,66.6,2.4,10.0,R32,1.0,0,1.0
464,2015,Wichita St.,MVC,31.0,27.0,4.0,0.871,114.1,91.7,50.7,45.2,15.2,21.6,34.8,27.0,35.4,36.8,48.9,42.5,35.9,34.4,35.3,29.7,62.2,4.4,7.0,Sweet Sixteen,2.0,1,1.0
465,2015,Northern Iowa,MVC,33.0,30.0,3.0,0.909,114.0,92.2,56.2,45.1,18.0,19.3,26.9,26.9,40.2,26.7,53.9,43.8,39.7,31.6,40.0,38.1,58.5,5.6,5.0,R32,1.0,1,0.0
466,2015,Arkansas,SEC,34.0,26.0,8.0,0.765,113.3,97.0,50.2,48.6,16.6,22.6,35.6,34.2,37.3,38.5,49.1,46.6,35.0,35.3,31.1,31.3,70.1,3.8,5.0,R32,1.0,1,0.0
467,2015,North Carolina St.,ACC,33.0,20.0,13.0,0.606,113.3,97.3,49.6,45.5,16.2,15.4,34.1,30.5,36.1,34.1,47.4,43.6,36.1,33.2,32.4,31.3,64.9,1.0,8.0,Sweet Sixteen,2.0,1,1.0
468,2015,Kansas,B12,34.0,26.0,8.0,0.765,113.3,91.0,49.3,44.4,19.1,17.5,34.9,31.8,43.0,33.6,46.5,43.5,37.5,30.9,28.3,31.9,67.3,8.7,2.0,R32,1.0,4,-3.0
469,2015,Virginia,ACC,32.0,29.0,3.0,0.906,113.2,83.3,51.2,41.7,16.1,18.1,34.0,24.3,34.2,27.9,50.1,39.5,36.1,30.3,27.3,36.5,58.3,9.9,2.0,R32,1.0,4,-3.0
470,2015,Iowa,B10,32.0,21.0,11.0,0.656,113.1,92.6,47.8,45.1,17.4,19.3,35.8,30.5,39.6,29.2,46.9,43.1,33.2,32.4,30.7,36.5,64.6,2.0,7.0,R32,1.0,1,0.0
471,2015,Mississippi,SEC,32.0,20.0,12.0,0.625,112.7,99.0,48.2,46.9,16.9,18.9,35.0,31.7,37.5,41.2,46.9,43.4,33.8,34.9,33.1,39.7,66.4,-0.6,11.0,R64,0.0,0,0.0
472,2015,Oregon,P12,33.0,24.0,9.0,0.727,112.6,99.5,52.1,47.8,17.0,16.8,30.6,31.7,29.5,35.3,50.6,46.8,36.7,33.3,33.9,32.5,66.9,3.0,8.0,R32,1.0,1,0.0
473,2015,Providence,BE,33.0,22.0,11.0,0.667,111.8,94.0,48.6,48.1,17.9,19.7,35.3,29.5,41.6,38.5,49.4,47.0,31.0,33.3,28.4,35.8,65.8,3.6,6.0,R64,0.0,1,-1.0
474,2015,Stephen F. Austin,Slnd,30.0,26.0,4.0,0.867,111.6,98.9,56.2,48.8,20.3,24.4,37.7,29.9,42.4,49.0,55.6,48.2,38.1,33.6,36.2,27.8,66.5,1.5,12.0,R64,0.0,0,0.0
475,2015,Georgetown,BE,31.0,21.0,10.0,0.677,111.5,93.2,50.9,46.6,19.2,20.6,34.3,31.3,44.1,43.9,50.4,42.7,34.7,35.9,31.6,35.1,64.7,3.6,4.0,R32,1.0,2,-1.0
476,2015,SMU,Amer,32.0,26.0,6.0,0.812,111.2,94.5,52.4,45.5,19.7,20.0,36.9,29.3,44.1,31.2,51.9,43.1,36.0,32.2,22.9,45.7,63.7,3.3,6.0,R64,0.0,1,-1.0
477,2015,Eastern Washington,BSky,31.0,23.0,8.0,0.742,110.8,107.5,55.4,52.0,15.9,17.7,29.3,30.6,35.6,35.1,52.3,49.0,39.6,38.4,43.2,35.0,68.6,-2.3,13.0,R64,0.0,0,0.0
478,2015,Texas,B12,33.0,20.0,13.0,0.606,110.6,91.4,49.4,42.2,20.0,14.2,38.0,29.0,36.9,34.2,48.6,37.8,33.9,34.8,34.0,30.9,62.9,0.8,11.0,R64,0.0,0,0.0
479,2015,Lafayette,Pat,31.0,19.0,12.0,0.613,110.6,113.7,56.3,52.9,16.9,16.9,27.6,34.4,31.0,27.6,53.0,50.8,41.4,37.6,35.4,37.1,65.2,-6.8,16.0,R64,0.0,0,0.0
480,2015,West Virginia,B12,32.0,23.0,9.0,0.719,110.5,92.9,46.6,52.6,18.7,28.2,40.9,31.1,40.4,55.9,45.9,51.6,31.9,36.5,33.8,31.8,69.1,3.9,5.0,Sweet Sixteen,2.0,1,1.0
481,2015,Purdue,B10,33.0,21.0,12.0,0.636,110.1,94.5,50.7,45.5,20.0,17.8,36.2,31.1,42.5,38.5,51.0,42.3,33.5,35.0,32.3,31.0,65.0,0.9,9.0,R64,0.0,0,0.0
482,2015,UCLA,P12,33.0,20.0,13.0,0.606,110.1,96.9,49.4,48.7,17.5,18.5,33.8,28.1,36.3,32.7,47.2,45.7,36.3,35.5,29.3,39.1,66.9,0.0,11.0,Sweet Sixteen,2.0,0,2.0
483,2015,Oklahoma,B12,32.0,22.0,10.0,0.688,110.0,87.3,49.4,43.7,17.7,20.2,30.9,31.5,32.7,28.9,48.4,42.4,34.3,30.9,33.6,33.7,68.1,4.2,3.0,Sweet Sixteen,2.0,2,0.0
484,2015,Maryland,B10,33.0,27.0,6.0,0.818,109.9,93.9,50.9,45.4,18.4,17.3,29.2,30.4,44.5,27.9,47.8,44.6,37.2,31.2,38.2,37.4,64.6,6.8,4.0,R32,1.0,2,-1.0
485,2015,Oklahoma St.,B12,30.0,17.0,13.0,0.567,109.7,94.8,50.1,46.0,18.6,21.2,26.9,33.1,39.7,42.4,49.0,43.5,34.6,34.3,38.5,32.0,63.9,0.0,9.0,R64,0.0,0,0.0
486,2015,St. John's,BE,31.0,20.0,11.0,0.645,109.6,93.8,49.3,46.1,15.7,19.5,27.8,35.4,36.2,32.6,47.9,44.8,35.1,32.4,30.5,35.4,66.9,2.2,9.0,R64,0.0,0,0.0
487,2015,Georgia St.,SB,32.0,23.0,9.0,0.719,109.1,98.5,51.9,45.0,16.5,22.8,30.5,34.5,38.4,39.4,53.4,42.2,31.9,32.6,27.4,42.0,63.5,-2.6,14.0,R32,1.0,0,1.0
488,2015,VCU,A10,35.0,26.0,9.0,0.743,109.0,93.9,48.8,49.3,15.7,23.8,31.7,30.8,37.5,37.7,47.2,48.1,34.2,34.4,39.9,35.3,67.4,3.1,7.0,R64,0.0,1,-1.0
489,2015,Buffalo,MAC,32.0,23.0,9.0,0.719,108.8,97.6,48.6,48.5,16.4,19.8,34.7,30.4,42.3,33.8,47.6,47.9,34.0,33.0,30.2,38.1,69.2,-1.0,12.0,R64,0.0,0,0.0
490,2015,Butler,BE,32.0,22.0,10.0,0.688,108.5,89.7,49.1,46.9,17.4,19.3,35.5,24.9,40.5,33.3,47.2,47.3,35.8,30.6,29.0,33.9,64.1,3.4,6.0,R32,1.0,1,0.0
491,2015,Louisville,ACC,32.0,24.0,8.0,0.75,107.9,86.6,47.8,43.4,17.8,21.8,35.1,30.9,38.8,34.7,48.9,43.3,30.4,29.3,32.6,31.4,66.0,5.7,4.0,Elite Eight,3.0,2,1.0
492,2015,Georgia,SEC,32.0,21.0,11.0,0.656,107.8,93.2,48.9,44.2,19.3,16.8,32.3,28.9,47.8,34.3,47.7,43.0,34.4,31.0,31.3,35.4,64.7,1.5,10.0,R64,0.0,0,0.0
493,2015,Belmont,OVC,31.0,21.0,10.0,0.677,107.3,106.5,56.5,51.3,20.3,18.7,29.2,29.5,33.0,27.7,56.3,51.2,37.9,34.3,48.0,36.9,67.5,-4.4,15.0,R64,0.0,0,0.0
494,2015,LSU,SEC,32.0,22.0,10.0,0.688,107.1,93.7,50.5,44.6,20.5,19.2,34.0,33.0,33.4,30.0,50.3,43.6,33.9,31.3,28.5,28.9,70.3,0.4,9.0,R64,0.0,0,0.0
495,2015,Northeastern,CAA,34.0,23.0,11.0,0.676,106.6,100.9,54.6,49.6,21.4,15.6,29.6,25.6,42.2,24.7,52.9,48.7,38.8,34.4,30.8,29.1,63.7,-4.2,14.0,R64,0.0,0,0.0
496,2015,Dayton,A10,33.0,25.0,8.0,0.758,106.5,94.8,52.8,47.3,17.8,21.1,24.2,28.0,48.6,31.1,52.9,47.1,35.1,31.8,37.4,32.8,64.0,0.9,11.0,R32,1.0,0,1.0
497,2015,Cincinnati,Amer,32.0,22.0,10.0,0.688,106.4,92.5,50.4,44.5,21.3,20.3,37.3,31.7,37.8,25.4,50.5,42.0,33.3,32.9,30.6,33.4,60.2,-1.2,8.0,R32,1.0,1,0.0
498,2015,Valparaiso,Horz,30.0,25.0,5.0,0.833,105.0,94.3,51.4,44.9,19.1,18.6,35.0,27.6,36.7,32.7,48.5,42.1,38.1,33.0,33.4,36.9,63.2,0.4,13.0,R64,0.0,0,0.0
499,2015,UC Irvine,BW,31.0,19.0,12.0,0.613,105.0,97.3,50.7,44.7,18.0,17.3,29.8,30.7,31.0,36.1,47.7,42.3,38.3,33.6,30.5,29.1,64.1,-4.3,13.0,R64,0.0,0,0.0
500,2015,Albany,AE,32.0,24.0,8.0,0.75,104.7,102.1,50.1,49.6,19.0,20.3,32.5,25.5,39.9,30.4,48.1,45.9,36.0,36.5,34.1,41.6,61.5,-3.0,14.0,R64,0.0,0,0.0
501,2015,New Mexico St.,WAC,31.0,21.0,10.0,0.677,104.4,98.1,51.0,45.9,21.9,20.5,39.5,30.7,44.8,32.5,49.7,46.4,36.3,29.5,25.3,23.5,64.2,-4.3,15.0,R64,0.0,0,0.0
502,2015,Coastal Carolina,BSth,29.0,20.0,9.0,0.69,104.2,102.8,49.9,47.1,17.8,17.0,35.2,27.6,39.6,35.6,48.2,45.1,35.4,33.5,34.2,39.4,63.9,-4.8,16.0,R64,0.0,0,0.0
503,2015,Wyoming,MWC,32.0,23.0,9.0,0.719,102.7,97.6,52.1,46.7,18.7,18.1,22.1,26.9,41.0,26.7,54.6,44.0,32.3,34.4,39.7,35.2,59.1,-1.3,12.0,R64,0.0,0,0.0
504,2015,Wofford,SC,32.0,26.0,6.0,0.812,102.5,97.2,51.6,46.9,17.3,20.1,29.3,27.7,38.0,36.5,49.5,47.3,37.1,30.8,32.9,31.8,61.5,0.5,12.0,R64,0.0,0,0.0
505,2015,San Diego St.,MWC,33.0,25.0,8.0,0.758,102.5,86.9,46.7,42.7,18.6,21.5,35.9,30.2,36.2,26.7,46.1,41.2,32.1,30.6,30.5,32.3,61.2,1.5,8.0,R32,1.0,1,0.0
506,2015,UAB,CUSA,33.0,18.0,15.0,0.545,101.8,100.4,47.8,47.2,20.4,19.8,34.0,33.1,37.2,34.1,46.9,47.0,33.2,31.8,29.9,32.2,65.4,-7.2,14.0,R32,1.0,0,1.0
507,2015,Texas Southern,SWAC,34.0,22.0,12.0,0.647,101.2,106.4,49.4,48.9,19.9,18.7,34.0,34.2,46.5,32.6,50.0,48.0,32.0,34.2,31.4,28.5,63.7,-4.3,15.0,R64,0.0,0,0.0
508,2015,Harvard,Ivy,27.0,20.0,7.0,0.741,100.9,93.9,47.3,46.1,18.7,19.9,32.3,27.8,39.0,33.1,45.8,44.1,34.1,33.4,26.5,32.3,61.8,-1.1,13.0,R64,0.0,0,0.0
509,2015,North Dakota St.,Sum,30.0,21.0,9.0,0.7,100.5,100.9,49.2,47.8,15.9,16.6,26.5,23.4,36.2,30.0,45.1,44.4,37.8,36.4,35.4,33.0,61.2,-3.7,15.0,R64,0.0,0,0.0
510,2015,Robert Morris,NEC,33.0,19.0,14.0,0.576,99.9,102.7,50.5,48.4,20.5,21.7,31.2,35.8,36.0,37.6,47.6,47.5,38.0,33.4,30.9,36.2,66.1,-8.3,16.0,R64,0.0,0,0.0
511,2015,Hampton,MEAC,33.0,16.0,17.0,0.485,94.1,102.9,45.8,46.5,20.5,20.1,32.8,30.9,43.4,45.9,45.9,44.3,30.4,34.4,33.3,30.3,69.3,-12.3,16.0,R64,0.0,0,0.0
512,2016,Kentucky,SEC,34.0,26.0,8.0,0.765,122.3,95.8,53.7,44.9,16.1,17.9,37.8,31.7,38.3,41.4,52.8,43.0,37.0,33.0,31.4,29.8,68.0,5.0,4.0,R32,1.0,2,-1.0
513,2016,Duke,ACC,33.0,23.0,10.0,0.697,121.5,98.5,53.7,49.4,14.3,17.7,34.0,34.5,40.2,25.4,50.7,48.9,38.7,33.9,40.1,29.0,68.8,4.2,4.0,Sweet Sixteen,2.0,2,0.0
514,2016,Michigan St.,B10,34.0,29.0,5.0,0.853,121.4,94.8,56.0,42.6,17.5,14.2,37.2,24.2,30.0,34.0,51.1,41.3,43.4,30.2,35.3,32.5,67.6,7.4,2.0,R64,0.0,4,-4.0
515,2016,Kansas,B12,33.0,29.0,4.0,0.879,120.5,91.3,55.9,45.3,17.8,19.1,32.2,28.8,39.0,37.2,52.2,43.3,42.2,33.0,33.4,32.2,70.1,11.4,1.0,Elite Eight,3.0,5,-2.0
516,2016,Iowa St.,B12,32.0,21.0,11.0,0.656,120.4,98.9,56.8,49.5,16.0,17.1,27.3,30.7,25.5,24.2,56.7,49.0,38.0,33.6,35.0,35.7,72.3,3.5,4.0,Sweet Sixteen,2.0,2,0.0
517,2016,North Carolina,ACC,34.0,28.0,6.0,0.824,120.1,94.3,52.1,47.4,15.4,18.6,39.8,29.9,32.2,29.7,53.9,43.7,31.4,36.0,26.7,35.6,72.3,8.5,1.0,Finals,5.0,5,0.0
518,2016,Indiana,B10,32.0,25.0,7.0,0.781,120.1,98.0,58.6,49.5,19.8,18.9,37.7,28.7,33.3,29.3,56.1,48.7,41.5,34.3,40.9,31.4,69.3,3.3,5.0,Sweet Sixteen,2.0,1,1.0
519,2016,Virginia,ACC,33.0,26.0,7.0,0.788,119.5,91.9,54.4,48.7,15.3,19.7,30.6,25.9,32.4,33.7,51.9,46.5,40.5,34.9,28.1,37.3,61.6,8.7,1.0,Elite Eight,3.0,5,-2.0
520,2016,Villanova,BE,34.0,29.0,5.0,0.853,118.9,90.4,54.3,46.3,16.4,20.4,28.6,28.7,34.3,31.4,56.4,43.9,34.4,33.5,43.8,37.5,67.3,9.0,2.0,CHAMPS,6.0,4,2.0
521,2016,Miami FL,ACC,32.0,25.0,7.0,0.781,118.8,95.4,53.9,48.0,16.0,17.5,30.5,29.2,40.0,28.8,53.4,46.9,36.6,33.6,34.1,29.8,67.2,6.9,3.0,Sweet Sixteen,2.0,2,0.0
522,2016,Notre Dame,ACC,32.0,21.0,11.0,0.656,118.4,103.5,53.5,49.2,14.8,14.8,32.8,31.3,33.2,26.9,52.5,45.5,36.9,37.6,34.5,34.2,65.9,2.3,6.0,Elite Eight,3.0,1,2.0
523,2016,Butler,BE,31.0,21.0,10.0,0.677,117.9,99.4,52.5,49.4,14.5,18.6,32.8,27.8,39.8,36.2,50.0,48.5,38.7,33.9,30.5,36.9,69.2,2.1,9.0,R32,1.0,0,1.0
524,2016,Baylor,B12,32.0,21.0,11.0,0.656,117.8,99.3,51.7,51.0,18.9,19.8,40.2,28.8,39.2,38.1,49.9,48.7,37.4,37.1,28.6,33.8,67.3,3.5,5.0,R64,0.0,1,-1.0
525,2016,Oregon,P12,33.0,27.0,6.0,0.818,117.7,96.9,52.3,49.0,16.3,20.6,34.6,31.3,40.2,32.3,52.2,46.2,35.1,36.4,33.9,33.8,69.1,6.7,1.0,Elite Eight,3.0,5,-2.0
526,2016,Oklahoma,B12,32.0,25.0,7.0,0.781,117.6,92.8,54.5,46.4,18.0,17.6,30.5,29.8,33.6,27.3,48.1,44.0,42.6,34.0,40.7,35.0,71.1,7.9,2.0,Final Four,4.0,4,0.0
527,2016,Xavier,BE,32.0,27.0,5.0,0.844,117.1,94.5,51.5,47.9,17.5,19.4,35.7,26.3,42.9,34.4,50.0,48.4,36.2,31.5,34.7,40.4,72.6,7.7,2.0,R32,1.0,4,-3.0
528,2016,Gonzaga,WCC,32.0,25.0,7.0,0.781,117.0,96.3,55.3,45.1,16.5,14.9,31.9,25.9,35.9,28.3,54.6,44.9,37.6,30.3,35.9,33.1,68.2,2.2,11.0,Sweet Sixteen,2.0,0,2.0
529,2016,Purdue,B10,34.0,26.0,8.0,0.765,116.6,92.8,53.7,44.3,17.5,13.8,35.3,23.3,35.1,27.7,52.9,43.0,36.8,31.3,35.5,33.0,68.8,4.5,5.0,R64,0.0,1,-1.0
530,2016,Arizona,P12,33.0,25.0,8.0,0.758,116.4,95.7,53.8,46.3,17.9,16.2,35.1,24.9,44.1,29.2,52.3,45.5,38.3,32.1,29.2,31.2,69.1,3.5,6.0,R64,0.0,1,-1.0
531,2016,Iowa,B10,31.0,21.0,10.0,0.677,116.0,94.8,51.8,47.4,15.0,18.9,32.3,31.4,33.4,25.2,48.7,48.0,38.2,31.0,35.1,38.7,70.0,2.0,7.0,R32,1.0,1,0.0
532,2016,West Virginia,B12,34.0,26.0,8.0,0.765,115.4,90.2,50.2,48.8,19.6,25.5,41.9,27.2,46.1,54.8,50.7,48.2,32.9,33.2,30.6,36.1,70.9,7.3,3.0,R64,0.0,2,-2.0
533,2016,Pittsburgh,ACC,31.0,20.0,11.0,0.645,115.3,98.2,51.3,50.5,17.4,17.1,37.4,27.5,36.6,32.6,50.7,48.7,35.1,35.8,30.8,34.3,66.6,1.8,10.0,R64,0.0,0,0.0
534,2016,Utah,P12,33.0,25.0,8.0,0.758,115.2,97.3,55.2,47.4,17.8,15.2,29.0,28.0,38.4,23.4,55.8,43.8,36.0,36.8,37.6,31.9,67.0,5.7,3.0,R32,1.0,2,-1.0
535,2016,Maryland,B10,32.0,24.0,8.0,0.75,115.1,96.4,55.6,46.7,19.1,16.5,30.2,29.5,35.7,26.9,55.2,45.7,37.6,32.3,37.8,35.6,68.0,4.0,5.0,Sweet Sixteen,2.0,1,1.0
536,2016,Michigan,B10,33.0,21.0,12.0,0.636,114.7,99.7,55.0,51.2,14.7,17.7,24.4,26.3,28.4,26.8,52.9,50.7,38.4,34.7,44.5,36.7,66.5,0.9,11.0,R64,0.0,0,0.0
537,2016,USC,P12,33.0,21.0,12.0,0.636,113.8,98.0,52.0,47.3,16.5,16.9,32.4,31.9,35.3,28.5,49.2,46.7,38.5,32.3,32.4,34.4,72.3,0.2,8.0,R64,0.0,1,-1.0
538,2016,Texas A&M,SEC,34.0,26.0,8.0,0.765,113.7,92.2,51.4,47.1,17.2,20.9,35.0,30.0,37.5,32.4,50.7,45.6,35.0,32.9,37.0,39.5,68.1,5.1,3.0,Sweet Sixteen,2.0,2,0.0
539,2016,Saint Joseph's,A10,34.0,27.0,7.0,0.794,113.0,96.9,51.3,47.9,14.3,16.2,28.3,25.8,37.7,24.5,52.5,48.9,32.7,31.0,35.7,41.3,71.2,3.6,8.0,R32,1.0,1,0.0
540,2016,California,P12,33.0,23.0,10.0,0.697,112.5,93.0,52.5,44.0,17.5,14.1,32.4,25.7,41.6,37.2,51.0,40.9,36.9,35.1,33.7,26.5,68.8,2.3,4.0,R64,0.0,2,-2.0
541,2016,Texas Tech,B12,31.0,19.0,12.0,0.613,112.4,98.5,49.9,49.3,17.7,18.9,31.7,32.4,43.1,32.9,49.2,47.2,34.5,35.2,30.4,37.9,67.3,1.3,8.0,R64,0.0,1,-1.0
542,2016,Texas,B12,32.0,20.0,12.0,0.625,111.5,95.2,49.3,47.5,15.4,18.5,30.7,32.3,39.7,37.5,48.5,45.6,33.9,34.3,36.0,32.6,66.3,3.1,6.0,R64,0.0,1,-1.0
543,2016,Wichita St.,MVC,31.0,23.0,8.0,0.742,111.5,90.3,49.6,44.5,14.8,23.2,31.9,23.6,37.8,45.4,49.8,41.8,32.9,32.7,38.5,37.1,66.8,0.3,11.0,R32,1.0,0,1.0
544,2016,VCU,A10,34.0,24.0,10.0,0.706,111.4,93.8,50.9,49.0,16.2,21.9,33.3,27.8,32.3,37.0,49.6,48.4,35.6,33.6,32.8,29.9,70.3,0.0,10.0,R32,1.0,0,1.0
545,2016,Seton Hall,BE,33.0,25.0,8.0,0.758,111.1,92.5,50.2,45.3,19.5,19.2,35.0,30.7,40.6,33.7,49.1,44.3,35.3,31.6,29.6,33.1,70.3,5.3,6.0,R64,0.0,1,-1.0
546,2016,Syracuse,ACC,32.0,19.0,13.0,0.594,110.8,94.6,50.4,47.5,18.3,20.6,33.0,35.3,35.5,29.4,47.6,48.7,36.1,30.4,43.2,40.3,65.7,-0.3,10.0,Final Four,4.0,0,4.0
547,2016,South Dakota St.,Sum,31.0,24.0,7.0,0.774,110.5,100.7,51.4,47.7,17.1,17.1,32.4,25.5,40.6,39.7,49.7,46.8,36.2,33.1,36.8,32.3,69.3,-1.0,12.0,R64,0.0,0,0.0
548,2016,Connecticut,Amer,34.0,24.0,10.0,0.706,110.4,93.3,52.0,44.2,16.5,18.1,29.1,29.2,29.7,34.5,50.9,41.3,36.2,32.7,33.7,36.7,66.9,1.2,9.0,R32,1.0,0,1.0
549,2016,Wisconsin,B10,32.0,20.0,12.0,0.625,110.2,95.6,49.0,48.5,17.0,18.8,33.6,28.2,39.7,34.3,46.6,45.1,35.8,38.0,33.8,29.3,64.2,0.5,7.0,Sweet Sixteen,2.0,1,1.0
550,2016,Oregon St.,P12,30.0,18.0,12.0,0.6,109.8,98.1,49.9,49.4,16.8,19.5,29.4,32.3,37.2,39.3,47.1,49.5,37.3,32.8,31.8,39.0,68.0,0.3,7.0,R64,0.0,1,-1.0
551,2016,Cincinnati,Amer,32.0,22.0,10.0,0.688,109.5,92.7,49.0,45.3,16.4,20.6,36.8,30.6,33.5,26.9,47.5,40.9,34.5,35.6,36.4,35.0,66.2,0.4,9.0,R64,0.0,0,0.0
552,2016,Providence,BE,33.0,23.0,10.0,0.697,108.9,95.1,48.1,48.8,16.3,20.7,30.9,30.2,37.7,27.8,48.1,49.2,32.1,32.1,36.9,33.6,69.5,3.3,9.0,R32,1.0,0,1.0
553,2016,Iona,MAAC,32.0,22.0,10.0,0.688,108.9,102.8,53.8,48.5,17.6,19.4,29.4,31.3,32.5,36.2,52.3,45.8,37.2,35.5,44.2,36.1,72.6,-3.3,14.0,R64,0.0,0,0.0
554,2016,Northern Iowa,MVC,33.0,21.0,12.0,0.636,108.8,97.6,53.3,48.6,15.2,18.7,17.8,27.2,32.8,23.6,51.5,48.5,37.2,32.6,42.3,38.9,63.4,-2.0,11.0,R32,1.0,0,1.0
555,2016,UNC Wilmington,CAA,30.0,23.0,7.0,0.767,108.6,100.6,51.2,47.1,16.0,20.1,32.1,29.9,35.9,54.3,51.2,45.5,34.1,34.1,33.4,28.6,71.3,-0.6,13.0,R64,0.0,0,0.0
556,2016,Stephen F. Austin,Slnd,28.0,23.0,5.0,0.821,108.5,97.6,55.5,49.6,18.2,25.9,33.5,29.7,33.9,40.1,55.1,49.5,37.5,33.2,36.4,30.6,68.4,-1.1,14.0,R32,1.0,0,1.0
557,2016,Yale,Ivy,27.0,21.0,6.0,0.778,108.2,95.3,52.5,46.3,20.1,18.2,39.2,24.0,42.1,33.8,51.1,45.5,37.1,31.8,30.8,34.4,66.8,0.1,12.0,R32,1.0,0,1.0
558,2016,Colorado,P12,32.0,21.0,11.0,0.656,107.8,95.4,48.4,46.9,18.8,15.4,35.0,24.6,40.0,35.5,43.7,44.4,38.9,35.3,32.4,28.8,69.9,0.7,8.0,R64,0.0,1,-1.0
559,2016,Hawaii,BW,30.0,25.0,5.0,0.833,107.3,95.9,52.5,44.9,18.4,19.9,30.9,26.7,46.3,39.3,54.6,43.8,32.8,31.3,39.6,33.6,71.4,1.0,13.0,R32,1.0,0,1.0
560,2016,Green Bay,Horz,33.0,21.0,12.0,0.636,106.9,104.4,49.9,51.2,15.6,20.9,31.3,31.8,42.2,35.4,48.7,49.5,35.0,36.3,31.0,33.9,77.2,-4.4,14.0,R64,0.0,0,0.0
561,2016,Little Rock,SB,31.0,27.0,4.0,0.871,106.9,95.6,52.4,45.1,15.9,21.4,26.9,30.1,31.4,38.3,49.4,45.1,38.7,30.1,34.7,40.0,63.9,2.2,12.0,R32,1.0,0,1.0
562,2016,Dayton,A10,32.0,25.0,7.0,0.781,106.8,92.6,52.0,46.9,18.8,17.9,28.9,23.6,41.0,32.5,52.0,43.7,34.7,34.9,34.8,36.7,68.5,2.6,7.0,R64,0.0,1,-1.0
563,2016,Temple,Amer,32.0,21.0,11.0,0.656,106.3,98.1,46.9,46.7,13.7,16.6,29.0,29.8,27.1,28.6,44.5,46.5,34.0,31.4,37.8,31.9,66.7,0.0,10.0,R64,0.0,0,0.0
564,2016,Stony Brook,AE,30.0,24.0,6.0,0.8,106.1,98.7,53.2,47.3,17.2,18.5,34.4,25.8,32.5,27.6,51.9,45.2,37.5,34.2,29.3,34.9,67.6,-1.0,13.0,R64,0.0,0,0.0
565,2016,Chattanooga,SC,32.0,27.0,5.0,0.844,105.9,100.2,51.8,49.8,17.9,20.3,32.4,28.9,42.0,30.8,50.4,50.0,36.1,33.0,37.1,36.3,67.1,0.6,12.0,R64,0.0,0,0.0
